age,sister,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180
40,42513,4,2,4,5,3,3,1,3,4,5,2,2,4,4,2,3,4,3,4,4,2,2,2,2,4,4,2,4,2,3,2,2,2,2,3,2,2,4,2,2,2,2,2,2,3,2,4,2,1,1,3,3,2,2,4,4,4,2,2,2,4,4,4,4,2
70,34024,4,2,4,3,5,5,1,1,5,5,5,5,4,5,5,3,5,5,4,5,1,4,1,5,5,5,4,5,3,4,5,2,3,4,5,5,3,5,5,3,5,5,3,4,4,4,5,4,5,5,5,4,5,4,5,5,5,3,5,5,5,5,5,5,3
60,86451,4,4,5,2,4,2,1,2,5,2,2,4,1,4,4,4,4,1,2,4,3,1,3,2,4,3,4,4,1,2,2,4,4,1,2,3,4,5,4,4,2,1,4,4,4,4,5,4,1,4,5,4,5,1,3,5,4,2,4,1,4,4,4,4,1
50,101811,5,4,4,5,1,4,3,5,4,5,1,1,5,5,3,4,5,5,5,5,1,1,3,3,4,5,1,5,4,4,5,2,1,1,1,5,1,4,1,5,1,1,1,1,5,1,5,1,1,3,2,5,5,2,5,5,2,5,3,1,3,5,5,5,5
60,56541,5,3,5,5,5,3,1,3,1,5,3,1,5,5,1,5,5,4,3,5,3,1,1,1,5,5,3,5,1,1,5,1,1,1,1,1,1,5,1,5,1,1,1,1,5,1,5,1,1,1,3,5,3,1,5,5,5,5,5,5,4,2,5,5,1
60,121688,5,5,5,5,5,5,1,3,2,4,1,1,5,5,4,1,5,4,4,4,1,1,1,3,1,1,1,2,1,4,2,4,3,2,2,4,4,3,5,4,1,1,4,3,5,4,5,1,1,1,1,2,4,1,1,5,5,1,3,3,1,2,4,4,2
60,33521,5,2,4,5,4,5,1,4,4,5,5,5,5,5,2,5,5,5,4,5,4,2,1,2,4,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,2,5,4,5,1,5,5,5,5,4,5,4,1,5,5,5,5,5,5,5
30,85840,5,3,5,2,5,5,2,3,1,4,4,2,4,5,4,4,2,5,2,2,1,2,2,1,5,3,2,5,1,5,5,2,2,5,5,4,1,5,5,5,4,5,5,4,2,4,5,4,4,1,5,1,2,2,2,5,5,2,4,4,4,5,5,5,4
40,48185,1,1,1,2,1,4,2,5,1,5,1,1,1,4,1,4,4,4,4,4,1,2,1,1,1,5,1,2,1,4,4,1,1,4,2,2,1,5,2,2,1,1,5,1,2,4,5,1,1,4,4,4,4,2,4,5,5,4,4,2,4,4,4,4,1
70,122172,2,1,2,5,1,2,2,5,4,2,1,1,4,5,4,5,5,1,4,5,1,1,1,1,1,5,1,5,1,5,5,1,1,4,1,2,1,5,1,4,2,1,5,1,5,1,5,1,2,1,4,5,5,1,5,5,1,2,2,4,4,5,2,4,2
60,95310,5,2,4,5,4,5,1,5,4,3,1,4,3,5,4,3,5,5,3,4,4,1,3,4,4,3,3,4,4,4,5,2,4,3,1,5,4,3,4,5,3,5,5,3,5,4,5,1,1,5,5,2,5,2,5,5,5,2,5,4,4,5,4,5,5
60,77243,5,4,2,4,2,1,5,5,1,5,1,1,1,5,4,3,1,1,4,5,2,1,1,1,5,4,1,4,1,4,5,1,1,4,5,5,4,1,1,4,3,1,5,2,5,5,5,1,1,2,4,1,5,1,4,5,5,5,4,2,4,5,2,5,2
70,105833,5,5,4,2,5,4,1,1,4,5,4,2,5,5,4,4,4,4,3,4,2,4,2,2,1,4,2,2,2,4,1,4,4,2,4,5,5,4,5,4,4,2,5,5,4,5,5,1,1,4,5,4,5,5,5,5,2,1,2,4,4,4,4,5,5
30,115695,2,1,5,4,2,3,4,3,4,2,1,2,1,3,2,4,5,5,2,4,5,1,1,3,5,5,4,4,1,2,1,1,1,4,1,4,1,5,3,5,1,5,2,1,5,2,3,1,1,1,4,4,3,1,3,5,1,1,5,1,5,5,4,1,1
30,130345,4,1,4,4,1,1,2,5,1,4,1,2,1,4,2,1,5,1,5,5,1,2,1,1,2,5,1,5,1,5,5,2,1,4,1,1,1,5,1,4,2,2,5,4,4,1,4,1,1,1,5,2,5,1,4,2,1,1,2,2,4,5,4,4,2
30,65428,5,2,5,2,4,5,2,4,2,2,2,2,4,5,4,1,5,4,4,4,2,1,2,2,2,4,2,4,1,4,5,2,2,1,1,4,2,4,1,5,1,1,4,1,5,1,1,1,1,1,1,1,5,1,4,5,5,1,1,1,2,5,1,2,1
30,128346,4,2,2,5,2,3,4,5,1,4,1,1,3,5,3,2,5,2,3,5,1,1,2,1,1,4,2,5,4,1,5,2,2,1,1,5,1,5,2,4,1,1,2,1,2,2,4,1,2,3,2,4,3,1,2,4,2,2,2,2,5,4,1,5,3
30,73138,4,1,4,4,1,4,4,5,4,4,2,4,2,5,2,4,5,4,5,5,4,2,1,1,1,5,3,4,1,2,5,2,1,2,2,4,1,4,1,5,2,1,4,2,4,2,5,2,4,3,2,4,5,1,4,5,2,4,4,4,2,2,2,4,3
20,115348,4,1,2,2,4,4,2,3,1,1,4,3,1,5,4,5,4,5,5,3,3,2,1,2,4,2,1,5,1,5,5,2,4,4,1,4,5,5,1,4,2,4,3,1,5,2,5,1,2,1,4,2,4,2,4,4,4,1,3,1,4,1,3,4,1
30,82177,4,3,4,2,4,3,2,3,1,2,1,1,4,5,4,1,5,1,2,4,4,1,1,3,1,5,3,5,1,1,5,1,1,2,1,4,1,5,3,2,1,1,3,1,4,1,3,1,1,1,4,4,5,1,1,5,2,2,3,1,3,4,1,4,2
30,80277,4,2,3,2,2,5,1,5,4,5,2,4,2,5,2,2,4,4,5,4,1,2,1,1,4,5,1,2,2,2,5,1,1,3,1,5,5,5,4,4,2,2,4,2,5,2,4,2,2,1,4,4,3,1,2,3,2,1,4,4,2,4,4,3,4
40,3903,5,2,4,5,3,2,1,3,2,4,2,1,1,5,1,4,5,3,4,5,1,1,1,1,2,5,2,5,1,1,5,2,2,2,2,2,1,5,1,5,1,1,5,2,5,1,5,1,2,2,2,1,4,1,2,2,1,2,3,1,3,2,2,4,2
50,31018,5,3,4,4,1,5,1,5,5,3,3,5,5,1,5,3,5,3,4,5,4,2,1,5,2,5,1,3,2,5,5,2,1,4,3,4,3,5,5,4,4,3,5,4,5,3,5,1,1,1,5,3,5,5,3,5,5,1,3,4,4,5,5,4,4
50,100844,5,1,5,5,1,1,1,5,1,5,1,1,4,5,1,1,5,3,5,5,1,1,1,1,1,5,1,5,1,1,1,1,1,1,1,1,1,5,1,5,1,1,5,1,5,1,5,1,5,1,1,5,5,1,5,5,1,1,5,1,5,5,4,5,1
30,129581,4,2,4,5,5,4,1,5,2,4,1,3,2,5,2,2,5,2,3,4,3,1,3,2,4,4,4,5,1,2,5,2,4,1,2,4,2,5,3,4,2,2,4,3,4,1,5,3,1,3,4,4,4,2,4,3,2,1,4,2,4,4,4,3,2
50,124833,1,2,3,4,1,2,1,5,3,2,1,1,1,1,4,2,5,5,5,5,4,1,3,1,1,5,2,5,1,2,5,1,1,2,1,1,1,5,1,5,1,1,5,1,2,1,3,1,1,1,3,1,3,1,5,2,3,1,1,1,1,4,1,1,1
40,97540,4,4,5,4,2,2,2,4,4,2,1,4,4,5,4,2,4,2,3,4,2,1,2,2,2,3,4,4,1,4,4,2,2,2,3,4,1,5,4,4,1,2,4,4,4,2,5,2,1,4,2,4,5,2,4,5,5,3,2,2,3,5,1,4,4
70,88522,1,5,3,2,5,1,1,3,1,5,2,1,1,1,4,3,5,4,1,3,4,1,1,1,1,5,1,1,1,1,5,2,1,1,1,4,4,1,2,4,1,1,3,4,3,1,5,1,1,1,1,1,1,1,1,5,1,1,3,2,5,5,1,5,1
50,30021,5,2,4,4,2,2,3,4,4,5,4,4,4,4,2,4,3,2,2,3,2,4,2,2,3,4,4,5,1,5,5,2,2,2,2,4,5,4,1,3,1,2,2,5,3,3,5,1,2,2,4,2,4,1,4,4,4,1,4,4,3,4,2,4,2
40,79472,4,1,5,5,2,1,1,5,2,3,1,1,3,5,2,5,5,3,5,5,1,1,1,1,1,5,1,5,2,1,5,1,1,1,1,1,1,5,1,5,1,1,3,3,4,1,5,1,1,4,1,5,3,1,4,5,4,2,5,3,3,5,2,3,3
70,75262,4,1,3,4,5,4,1,3,2,3,4,4,4,5,2,2,1,3,4,5,5,1,1,1,1,5,3,2,1,3,5,1,1,3,1,4,1,5,5,5,1,1,4,1,4,3,5,1,5,4,5,1,5,1,4,5,2,1,4,2,1,4,2,5,2
80,5895,2,1,5,1,1,1,5,4,2,1,1,4,1,5,5,3,4,1,4,5,5,1,5,5,5,1,5,1,4,2,2,2,1,1,5,2,2,5,5,1,5,5,1,3,1,4,1,4,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,1,2
30,47004,5,5,3,5,5,3,1,1,3,5,2,1,4,5,4,3,5,2,2,5,4,2,1,1,3,4,1,5,1,5,5,1,4,3,2,5,1,5,2,5,1,3,2,3,4,3,5,1,2,1,3,2,5,2,1,5,4,5,2,4,4,5,4,5,3
40,117207,5,4,4,5,4,1,2,5,2,2,1,2,5,4,1,5,5,1,2,5,4,1,1,1,1,5,1,5,1,1,5,1,1,4,1,4,2,5,1,5,1,1,2,4,5,1,5,1,4,1,1,5,5,1,4,4,2,5,4,1,4,2,1,2,1
40,49821,4,2,4,4,1,1,1,5,2,5,1,2,4,5,4,3,5,5,5,4,1,3,3,1,5,3,2,5,2,2,5,4,1,4,5,5,1,5,3,5,1,3,4,1,5,1,3,4,1,1,4,4,4,1,4,5,2,1,3,2,4,5,4,3,3
30,67870,4,3,4,4,2,2,3,4,4,5,2,4,1,5,3,1,5,5,4,4,1,2,3,1,2,3,2,1,1,4,4,1,1,4,5,3,1,5,4,4,1,1,4,4,5,3,3,2,2,2,3,1,2,1,3,4,5,3,3,3,4,4,2,1,3
40,21244,5,2,1,5,1,4,1,2,1,5,1,1,4,5,1,3,5,5,3,5,1,1,1,1,4,5,1,4,1,2,2,2,1,2,5,5,1,5,2,5,1,1,1,1,5,2,5,1,1,1,4,4,5,1,4,5,1,1,4,2,2,1,2,4,1
30,23139,5,1,3,4,2,2,2,3,1,1,1,1,2,5,1,4,5,2,3,5,1,1,1,1,2,5,1,5,2,2,5,1,1,1,2,2,1,5,1,5,1,1,5,1,5,3,4,1,1,1,1,5,5,1,4,1,2,1,5,2,1,1,2,4,1
60,71962,5,4,4,5,4,3,5,5,5,4,2,2,4,5,4,4,2,2,3,4,4,2,1,2,2,4,4,4,1,4,2,2,1,2,1,2,2,1,2,5,2,2,4,2,5,3,4,4,5,2,5,4,4,2,3,1,2,3,2,4,4,4,2,4,4
50,49985,5,4,5,5,5,4,2,3,1,5,4,1,2,2,4,1,1,4,4,3,1,2,1,1,2,2,1,2,1,5,1,1,1,2,2,3,2,5,5,5,4,4,4,4,5,2,4,1,4,3,4,1,5,1,2,5,4,2,1,2,2,2,4,4,2
60,81501,5,2,4,5,2,2,1,3,2,5,5,4,5,4,5,4,5,4,4,5,5,1,3,4,4,3,1,4,2,5,4,1,1,4,1,2,4,4,3,4,4,3,4,3,4,4,4,5,5,3,3,3,5,4,3,3,5,4,3,2,3,5,2,5,4
40,75025,5,3,5,2,5,5,3,5,5,2,5,5,5,1,5,4,5,5,2,5,4,1,1,2,5,5,2,5,1,5,5,1,4,2,1,4,5,5,4,5,2,4,5,1,5,3,4,1,4,1,5,3,5,2,5,5,4,5,4,5,4,5,5,5,4
50,16977,3,2,5,4,3,5,2,3,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,5,3,5,3,3,3,3,3,3,3,3,3,3,3,3,5,3,4,5,3,5,5,3,5,5,5,3,5,3,3,3,3,5,3,3,3,5,3,5,5,3,5
60,35748,4,5,5,4,5,5,2,3,4,5,3,4,4,3,5,2,3,5,4,3,4,3,4,4,4,3,4,3,1,5,5,2,4,5,5,5,5,3,4,3,1,4,4,2,5,2,5,3,2,3,4,5,5,4,5,5,4,3,4,5,5,5,5,5,4
40,56,4,2,3,4,4,2,1,5,2,2,1,4,4,5,2,4,2,2,4,4,3,1,3,2,4,5,2,5,1,4,5,1,3,2,1,4,2,5,2,4,1,1,4,1,5,1,3,1,4,1,4,2,2,1,5,4,2,5,2,1,4,2,4,2,1
30,124357,4,1,4,5,1,2,3,4,4,2,1,3,2,5,1,4,3,2,2,4,4,1,1,1,2,5,2,4,2,1,5,2,1,3,1,2,1,4,3,5,1,3,4,2,4,2,3,2,2,2,2,4,4,1,4,3,2,2,4,3,4,2,2,2,3
40,50846,5,2,5,5,3,2,2,3,2,5,2,1,4,5,2,3,5,2,3,4,2,1,3,1,3,4,1,4,2,4,4,2,1,3,3,4,1,4,2,5,1,4,4,2,5,1,1,2,1,1,2,4,5,4,4,5,2,2,3,2,3,4,2,3,4
80,126793,2,1,2,1,2,3,1,4,4,3,4,4,4,4,1,3,5,4,2,5,2,3,1,2,1,3,1,2,2,3,2,4,4,3,3,3,2,3,2,3,2,1,3,2,4,3,4,3,1,3,4,3,4,2,3,5,3,4,3,2,4,4,3,4,3
40,67227,4,4,4,5,4,2,1,3,2,4,2,3,2,4,4,4,4,4,3,4,3,1,2,1,4,1,3,4,1,5,4,3,3,2,4,4,3,5,1,4,1,4,4,3,4,1,4,3,4,1,4,4,2,2,3,3,5,4,3,2,2,4,4,4,3
70,60817,5,1,4,4,1,5,3,5,3,5,4,4,4,1,1,3,1,2,1,3,4,1,3,4,1,3,4,4,1,1,1,1,3,4,2,3,3,4,1,5,1,3,5,3,5,2,4,5,5,5,5,5,5,1,3,3,3,4,3,5,5,5,5,4,3
60,93828,4,5,3,5,1,3,1,3,2,5,5,2,5,2,2,4,3,4,3,1,3,3,4,1,4,4,4,2,2,2,1,1,1,3,3,3,4,5,3,4,5,1,4,1,5,3,5,1,1,1,4,3,4,1,3,5,1,3,1,5,3,5,1,4,1
60,17232,5,5,5,2,5,5,3,1,5,5,4,5,5,3,5,4,3,4,3,4,4,4,4,4,4,3,2,3,4,2,2,2,3,3,3,2,5,4,4,4,3,2,4,4,5,4,4,3,3,3,4,3,4,3,5,4,5,3,4,2,3,5,4,4,3
30,68672,4,1,3,2,1,1,4,5,1,1,1,1,2,1,1,4,5,1,5,5,4,1,3,1,4,3,3,5,1,3,4,1,3,4,1,4,1,5,1,4,1,1,5,1,4,1,5,3,1,5,3,4,5,1,3,5,2,1,5,2,3,4,2,4,1
60,73717,2,4,3,5,2,2,1,1,5,5,4,1,1,4,1,3,5,1,5,5,1,2,3,1,1,4,1,5,1,5,5,2,3,3,5,5,5,5,1,4,2,4,1,1,5,3,5,5,2,2,5,4,5,2,4,5,5,2,2,4,3,5,5,5,2
50,85973,5,5,5,5,5,5,1,1,5,5,5,5,5,4,5,4,5,5,4,4,1,5,1,5,5,1,5,5,1,5,5,4,4,5,5,5,5,4,1,5,1,5,5,5,5,5,5,5,5,4,4,4,1,5,4,5,5,4,5,5,4,5,4,5,3
30,46888,4,1,2,4,1,4,2,5,1,2,1,1,4,5,4,3,5,2,4,5,1,1,3,1,1,5,2,5,1,4,5,3,1,4,1,4,1,5,1,4,1,1,2,1,4,1,5,1,2,3,4,4,5,2,1,4,5,4,3,2,2,5,2,4,1
40,16484,2,2,2,5,2,2,4,4,1,2,2,1,4,5,2,4,4,1,2,4,1,1,1,1,1,4,1,4,1,2,4,2,1,2,1,2,2,4,2,4,1,1,1,1,2,1,4,1,1,1,2,2,4,2,1,1,1,4,2,2,2,2,2,2,2
70,9119,5,2,4,4,4,5,5,4,4,5,2,2,5,5,4,5,5,4,5,5,4,2,2,2,5,4,2,5,2,4,5,2,4,2,4,4,5,5,2,5,1,2,4,1,5,2,5,1,5,1,2,1,4,1,5,5,5,4,5,5,2,5,5,5,4
50,98927,4,2,4,3,2,2,3,3,2,4,2,2,2,4,3,3,3,3,3,3,3,2,2,2,4,4,1,4,2,2,2,2,3,2,2,4,4,4,2,4,2,2,2,2,1,3,4,2,2,2,4,2,4,2,2,4,4,4,3,2,4,4,2,3,3
80,91290,4,2,4,1,1,4,1,3,2,1,2,5,3,4,4,3,1,3,2,1,4,3,1,4,2,4,3,3,1,3,2,4,4,3,2,5,5,5,4,5,3,4,4,5,5,4,5,5,2,1,4,4,3,1,3,1,2,3,3,4,3,5,3,4,2
30,99279,5,2,5,2,4,1,1,3,2,5,1,2,1,5,2,1,4,4,5,3,1,4,3,1,4,3,1,4,2,4,4,2,5,3,1,5,1,5,2,1,5,4,3,2,4,1,4,1,5,4,5,3,5,4,3,5,5,5,3,1,3,4,5,4,4
50,18910,5,2,4,4,1,4,1,5,4,4,1,1,4,2,1,1,5,4,3,5,1,4,2,1,2,5,1,4,1,2,2,1,1,2,1,4,4,5,2,2,2,4,5,2,5,2,5,2,1,2,4,5,4,1,2,2,4,4,4,1,2,4,2,4,2
30,78408,5,4,4,4,4,4,4,4,2,1,5,2,1,1,2,2,5,4,4,5,4,1,1,2,3,5,4,4,2,5,5,2,1,2,1,4,4,5,3,4,1,2,2,2,4,2,5,1,4,1,4,4,4,1,3,4,2,4,3,2,2,5,4,4,3
30,99191,4,2,3,5,2,1,2,4,1,2,1,1,3,5,2,2,4,5,3,5,2,1,1,1,1,5,3,4,1,4,5,3,1,1,1,2,1,5,1,4,1,1,3,1,5,2,5,1,2,1,2,4,5,4,4,2,5,3,2,1,2,4,1,2,4
80,119290,4,2,5,5,4,3,1,2,4,5,4,4,3,5,4,4,3,4,4,5,4,2,2,2,5,5,3,5,2,4,4,2,2,4,1,5,5,3,5,5,4,3,3,3,5,4,5,1,2,1,4,3,5,4,5,5,5,2,3,2,3,4,5,5,3
40,38322,4,2,2,4,2,2,2,4,2,2,2,1,2,4,2,4,5,4,3,4,2,2,2,2,2,4,2,4,2,2,4,2,2,2,2,2,2,4,4,2,2,1,4,2,5,2,4,2,1,2,2,2,3,2,4,4,4,2,3,2,3,4,2,5,1
40,85492,4,1,5,4,1,1,1,3,1,1,1,1,1,5,4,2,5,4,2,4,1,1,1,1,1,5,1,3,2,2,4,1,1,1,2,2,1,5,1,2,1,1,4,2,5,1,5,1,1,1,2,2,5,1,2,5,1,1,4,2,3,5,1,2,2
40,42350,2,1,2,4,1,3,3,5,2,2,1,1,2,5,2,4,4,3,5,4,1,1,3,1,1,3,3,4,1,2,2,2,1,2,1,2,2,4,2,3,1,1,3,2,5,2,3,1,1,1,3,4,4,1,4,4,2,2,3,2,2,4,1,2,3
60,79068,5,4,4,5,2,3,4,5,4,2,3,2,4,4,4,1,4,2,3,4,1,1,2,2,4,5,1,4,1,4,5,2,3,4,1,2,4,5,1,5,4,3,4,1,2,1,5,1,2,1,5,1,4,1,2,4,4,5,2,2,4,5,2,4,2
30,10268,4,3,4,2,3,4,1,4,3,2,3,1,4,4,2,4,2,1,2,3,2,1,1,1,2,3,3,4,1,4,4,1,3,4,1,3,1,5,3,4,1,2,4,3,4,2,3,1,3,1,4,3,4,1,5,3,1,3,1,2,2,3,4,3,2
60,79290,5,2,1,4,1,4,1,4,1,5,4,2,1,4,4,2,5,4,3,5,1,2,1,1,2,5,1,2,2,2,5,1,1,2,1,2,1,5,1,5,1,2,4,2,5,4,5,1,1,1,5,4,2,1,4,5,1,4,5,2,3,4,2,5,2
50,77921,4,1,4,5,1,4,4,5,1,4,1,1,1,5,1,4,5,4,4,5,1,1,1,1,1,5,1,5,1,4,5,1,1,1,1,4,1,5,1,5,1,1,4,1,4,1,5,5,1,3,4,4,5,1,4,1,1,1,5,1,2,5,2,1,2
80,87014,4,2,4,4,5,4,1,4,3,5,5,3,3,5,2,4,5,3,4,5,2,1,1,3,4,5,4,4,5,5,5,2,2,4,5,2,4,4,5,5,4,3,4,4,4,4,5,3,2,2,4,4,4,4,4,5,5,2,4,3,5,5,4,3,4
30,103960,5,4,4,5,3,3,1,2,4,3,1,4,2,5,3,3,4,3,3,4,2,1,1,1,1,3,2,3,2,4,3,1,3,2,2,1,2,5,1,4,2,2,3,2,4,2,3,1,1,1,2,3,4,1,3,5,1,3,3,2,2,3,4,3,3
60,111301,2,2,4,5,1,4,2,5,4,3,1,4,4,5,4,4,5,4,5,4,4,1,1,1,4,3,4,4,1,4,4,1,2,3,2,4,1,5,1,1,1,1,2,1,4,1,5,1,4,1,3,3,4,1,4,5,4,3,3,3,4,4,4,5,5
50,5969,5,4,5,4,3,5,2,2,4,4,3,4,4,4,4,2,4,2,3,2,3,2,3,4,5,2,2,4,1,4,2,2,3,4,5,4,4,2,4,4,2,2,2,5,5,2,5,2,5,2,5,4,5,1,4,2,4,4,4,2,5,5,4,4,3
60,87651,5,3,5,5,3,3,1,4,4,4,4,4,3,5,3,3,5,3,5,3,1,1,1,1,3,5,1,3,1,5,5,1,1,3,1,5,1,5,4,4,1,3,3,1,3,1,5,3,1,1,5,4,4,1,4,4,2,2,2,4,4,4,5,5,4
40,110000,4,2,4,5,3,3,2,5,2,3,4,1,2,4,1,4,5,2,3,5,2,2,2,2,2,3,2,4,2,4,4,3,2,4,1,4,5,5,3,5,2,1,3,1,4,3,4,4,1,1,2,4,4,2,3,5,5,1,4,3,3,4,4,3,3
70,96855,5,3,5,2,3,1,1,3,1,5,4,3,1,1,1,3,4,1,3,1,3,5,1,3,3,5,1,1,1,3,3,3,3,4,3,4,4,5,3,5,1,3,4,5,5,5,3,1,5,1,3,4,1,5,3,5,5,5,4,3,5,3,3,5,5
60,107887,4,2,2,2,2,1,2,5,2,4,4,1,2,5,2,1,5,4,5,5,4,2,1,1,2,5,4,4,2,4,5,2,1,4,1,5,2,5,2,5,1,2,4,2,5,2,4,1,5,1,5,4,5,4,4,4,5,4,4,1,4,4,2,2,2
40,15293,4,2,1,4,1,1,1,4,1,2,1,1,4,5,1,3,5,1,1,5,2,2,1,1,1,4,1,2,2,4,4,2,4,1,1,2,1,5,2,4,1,1,4,1,3,1,5,1,1,1,4,5,4,2,4,4,1,3,3,2,3,2,1,4,1
70,103106,5,4,1,5,4,1,1,5,1,1,1,1,1,4,1,3,5,1,2,5,1,1,1,1,2,1,1,5,1,1,5,1,1,1,2,5,1,5,1,5,1,1,1,1,2,1,5,1,1,1,1,4,5,1,4,5,1,1,1,1,1,5,1,3,1
40,44635,4,2,4,4,5,3,1,5,4,5,5,5,2,5,5,4,5,2,4,5,1,2,3,2,2,3,2,5,2,4,5,2,1,5,2,5,4,5,5,5,2,4,5,4,4,5,5,1,5,2,4,4,5,1,4,5,1,2,3,1,4,5,5,4,4
50,123488,1,1,3,5,1,1,5,5,1,1,1,1,1,5,1,5,5,1,5,5,1,1,1,1,1,5,1,5,1,1,5,1,1,5,1,1,1,1,1,5,1,1,5,1,5,1,5,1,1,5,1,5,3,1,1,1,5,1,3,1,2,2,1,2,1
60,121518,1,5,5,5,5,2,2,1,2,5,5,1,3,2,5,3,5,5,3,5,1,3,5,1,5,1,1,3,5,5,1,5,5,3,5,5,3,5,5,3,5,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,1
50,77469,1,1,1,2,1,2,2,5,1,4,2,1,1,4,2,2,5,1,1,2,1,1,1,1,4,5,1,5,1,4,5,1,1,4,1,1,1,5,1,4,1,1,4,1,4,4,4,1,5,1,4,2,5,1,4,4,4,1,2,1,4,4,4,3,1
80,13277,1,3,3,5,4,4,1,4,3,5,4,4,5,4,4,3,4,2,4,4,1,4,2,2,2,3,4,4,1,5,5,2,2,4,2,4,5,5,4,5,2,1,4,1,5,2,5,3,1,1,5,4,4,1,4,5,5,1,1,1,1,5,5,2,1
70,101698,5,3,4,4,4,4,2,3,3,5,2,2,4,5,3,4,5,4,4,5,1,2,1,4,4,3,4,2,3,4,5,4,4,4,5,4,5,5,4,1,3,3,5,4,5,1,5,5,3,1,5,5,5,5,3,5,5,4,4,5,5,5,5,5,2
50,78757,5,5,5,2,5,5,3,2,1,2,2,1,5,5,5,2,5,4,1,5,1,4,3,5,2,3,1,3,3,4,5,3,4,4,1,1,4,5,4,4,2,1,2,4,5,4,5,3,2,3,4,1,4,1,1,5,3,1,5,2,3,5,2,3,3
30,10753,4,2,4,5,2,4,2,3,4,4,2,2,4,5,4,4,3,1,3,4,4,2,3,2,4,4,4,2,4,2,4,3,3,2,3,2,2,4,4,4,2,2,2,4,4,2,5,4,2,2,4,4,4,1,2,4,2,3,3,4,2,4,4,3,3
30,85491,4,5,5,2,5,4,1,5,3,5,4,5,3,4,4,3,5,5,3,4,4,4,1,4,3,5,1,2,1,5,2,4,1,4,4,5,4,4,2,5,1,2,2,5,5,4,2,1,2,1,5,3,5,1,1,4,5,4,2,1,4,5,1,2,2
40,41792,5,3,4,2,5,4,1,5,3,4,5,4,4,4,3,3,2,4,4,4,2,1,1,1,3,4,3,5,2,2,3,2,1,2,2,3,2,4,2,5,1,3,4,4,4,1,4,2,4,1,3,2,4,1,4,3,2,5,3,2,4,5,2,3,4
30,108658,4,2,1,2,1,2,1,5,2,4,4,2,2,4,2,4,5,2,2,4,2,2,1,1,2,5,3,4,1,4,2,2,4,2,2,4,2,5,1,4,2,2,2,2,5,2,4,2,4,1,2,4,5,2,2,5,2,3,2,2,4,4,2,4,4
60,30118,4,1,5,5,1,5,1,5,3,5,3,2,1,5,1,1,5,3,3,5,1,2,1,1,1,2,2,4,1,3,1,1,3,2,1,4,1,3,1,3,1,2,5,4,5,1,5,3,1,1,1,5,5,1,5,5,2,5,3,1,4,5,4,5,1
30,45638,2,2,4,4,5,3,1,5,1,5,4,1,3,1,3,3,5,2,4,5,4,2,3,1,2,3,1,3,1,4,2,1,1,4,2,4,4,5,3,3,2,2,1,1,5,1,5,4,2,1,4,3,5,2,4,5,5,1,3,4,4,5,1,4,4
30,120802,4,3,4,5,1,3,1,4,1,3,1,1,1,5,2,3,5,5,5,5,2,1,3,1,2,5,1,5,1,2,5,2,2,4,2,3,2,4,3,5,1,5,4,2,3,2,5,3,2,2,3,2,5,1,4,5,5,1,5,5,3,3,3,4,4
30,73959,2,2,4,5,4,1,1,3,4,5,1,5,2,5,1,2,4,4,3,4,1,1,1,1,4,5,1,5,1,2,5,2,1,3,4,2,2,5,2,5,1,2,4,2,5,1,5,2,2,1,2,4,5,1,4,5,4,3,4,1,2,4,2,4,2
30,104637,4,1,4,5,2,1,1,5,2,1,2,4,1,5,2,4,5,2,3,3,2,2,1,2,4,5,2,3,4,3,5,2,3,2,1,2,2,5,1,5,2,1,3,4,5,2,4,1,4,1,4,1,4,1,5,3,4,2,5,4,2,4,3,5,4
30,4607,5,4,4,5,4,1,2,5,4,4,1,1,3,5,4,4,4,4,4,4,1,2,4,3,4,3,1,5,1,4,2,3,1,2,2,2,1,5,5,4,1,4,4,3,5,4,5,3,4,1,4,3,5,1,4,3,4,1,3,2,4,5,2,4,3
70,4717,4,4,1,2,4,5,4,4,5,5,4,4,4,4,4,3,4,4,4,4,2,4,2,4,2,4,4,5,1,5,5,2,4,4,2,5,5,5,4,5,4,4,4,5,5,4,5,2,4,1,5,1,4,2,4,5,4,2,4,4,4,5,4,5,4
80,82351,5,1,5,1,5,5,1,3,5,5,5,1,1,2,2,1,2,4,2,4,1,2,1,4,4,4,1,2,2,5,4,1,1,4,5,4,5,4,5,5,4,4,4,4,5,4,5,1,2,4,5,5,5,1,4,5,5,1,5,5,5,5,5,5,5
40,29032,4,2,4,4,1,2,4,5,2,4,1,1,2,5,1,4,5,2,4,4,2,2,1,2,4,5,2,4,1,2,3,2,1,2,1,2,2,4,1,5,1,1,5,2,2,2,4,1,4,4,2,2,4,1,4,5,1,2,5,2,1,4,2,1,1
