age,sister,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180
40,55837,5,1,5,4,1,1,2,5,1,1,1,4,3,5,1,2,5,4,3,5,2,1,1,1,1,3,2,4,3,1,5,1,1,1,1,3,1,3,1,5,1,1,5,1,5,1,5,1,2,1,1,2,4,1,1,1,4,1,5,4,1,3,2,2,1
30,46719,2,1,1,5,1,1,3,5,2,1,1,1,2,5,1,4,5,1,4,5,2,1,1,1,1,5,1,5,5,4,5,1,1,1,1,2,1,5,2,4,1,4,5,1,4,1,4,1,1,2,4,5,3,1,4,4,5,1,4,1,2,1,2,1,1
30,91441,4,2,4,2,2,2,4,3,2,5,1,1,4,5,3,2,5,2,5,4,2,4,3,2,4,5,2,2,2,4,4,3,1,2,2,4,4,5,3,4,2,2,4,2,5,2,4,2,2,3,2,4,4,2,5,5,2,4,4,2,3,4,4,4,3
30,107124,2,1,4,5,1,2,4,5,2,5,1,4,1,5,1,4,5,1,4,4,3,1,1,1,2,5,2,4,1,2,5,1,1,2,2,3,1,5,1,1,1,1,3,1,4,4,5,1,1,1,4,2,4,1,4,4,2,1,1,1,2,3,2,2,2
30,44431,3,1,4,4,1,2,3,4,1,1,1,1,1,5,1,3,5,1,3,5,4,1,3,1,1,3,1,4,1,4,5,1,1,2,2,2,1,5,2,5,1,1,3,1,4,1,5,1,2,4,2,5,2,1,3,2,2,2,5,4,1,2,1,1,2
30,73973,3,3,5,5,5,5,2,1,5,5,3,3,5,5,5,3,5,3,5,5,3,1,3,5,3,5,3,5,5,5,5,1,3,3,3,5,5,5,3,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,3,5,1,3,5,5,5,3
60,5200,4,4,4,4,5,5,4,4,2,4,4,2,5,5,4,3,3,1,4,5,3,3,3,3,5,3,3,4,1,3,1,1,3,2,2,4,4,5,3,4,4,2,4,4,3,2,5,3,3,1,5,3,3,1,3,4,2,3,3,3,3,4,3,3,3
40,113966,5,4,4,5,3,3,1,3,1,4,4,1,4,4,4,1,5,4,1,5,3,1,3,2,4,4,1,5,1,5,5,3,1,4,3,4,1,5,5,5,2,4,4,2,3,1,5,4,1,1,5,4,5,4,2,5,2,2,3,2,4,5,5,5,4
70,84150,1,1,3,5,1,1,2,5,3,5,1,4,3,5,5,4,5,1,2,5,1,1,1,3,3,5,3,4,4,3,3,1,4,1,3,4,1,5,4,4,3,5,5,1,4,2,5,1,3,1,3,1,4,2,4,5,3,4,2,1,4,4,3,2,2
50,83269,2,1,3,4,1,1,3,5,1,2,1,2,1,5,1,5,5,4,3,5,1,1,1,1,1,3,1,4,1,2,5,3,3,2,1,1,1,5,1,5,1,1,5,1,5,4,5,1,1,2,1,4,4,1,4,5,1,1,4,2,4,4,2,2,2
80,106471,5,3,4,5,5,4,3,4,3,5,3,4,4,5,4,3,5,3,4,3,5,3,3,4,2,3,4,4,2,5,3,4,4,2,1,4,2,5,5,5,1,1,5,3,5,5,4,2,2,1,5,3,4,1,4,5,5,5,5,1,5,5,5,5,5
50,129979,4,1,3,2,1,3,2,3,1,4,1,4,4,4,1,2,5,1,5,4,4,1,3,1,4,5,1,5,1,2,5,2,1,2,1,2,1,5,3,5,1,1,5,2,2,1,4,1,2,1,4,4,5,1,5,5,2,1,5,1,3,1,4,3,3
80,11400,5,4,5,5,2,5,1,3,5,5,5,5,5,5,5,3,5,5,5,5,5,2,2,5,5,3,3,5,4,5,2,5,5,3,5,5,5,5,5,5,5,5,5,3,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
70,25128,5,2,3,5,2,2,3,5,1,5,1,1,2,5,4,1,5,4,4,5,1,1,1,1,3,5,3,5,1,4,5,2,1,4,1,5,1,5,5,5,1,1,5,2,5,1,5,1,1,3,4,4,4,1,4,5,3,2,1,2,4,5,4,2,2
60,17392,4,3,4,4,3,1,4,3,2,2,3,3,1,5,3,3,5,2,2,4,2,1,3,3,2,3,3,3,1,2,3,2,1,2,1,2,1,3,2,3,2,1,3,3,4,2,4,1,3,2,3,4,3,1,4,3,2,2,3,2,2,3,2,2,3
30,30359,5,3,5,2,1,3,1,4,2,5,1,2,5,5,3,1,5,3,4,5,1,2,3,2,4,4,3,4,4,4,4,3,3,2,2,3,4,3,3,2,3,3,3,2,4,2,4,1,2,1,4,4,5,1,3,5,4,2,2,2,1,4,4,4,3
40,12245,2,1,5,5,1,3,2,2,2,1,1,2,1,5,2,5,5,4,4,5,4,1,1,1,1,3,2,5,1,2,5,1,1,2,1,2,1,5,1,5,1,1,2,1,3,4,5,1,4,1,1,2,5,1,5,5,1,2,5,1,2,5,2,4,3
40,76510,2,2,5,2,1,4,2,3,4,4,2,3,2,4,4,4,4,2,3,2,1,2,2,2,2,4,3,2,2,5,2,2,1,4,5,3,2,4,4,2,2,1,2,4,4,4,4,1,1,1,4,3,5,1,2,5,2,1,1,1,3,5,3,3,1
30,59909,2,3,4,1,4,1,1,3,2,5,3,2,1,4,1,3,5,1,1,3,2,2,3,2,2,5,1,3,1,4,2,2,3,3,2,5,4,5,2,4,2,1,1,4,5,4,4,2,4,1,4,2,2,1,2,3,5,3,4,2,3,3,4,2,1
30,123166,5,1,4,1,2,1,4,5,4,1,1,4,2,5,2,5,5,2,4,5,2,1,1,1,4,5,2,4,1,2,5,2,1,4,1,1,1,5,1,5,1,1,4,1,4,1,5,1,1,4,2,5,4,1,4,1,2,4,4,4,2,2,4,1,1
60,101104,4,4,1,5,2,2,1,3,1,4,2,1,1,5,1,4,5,3,4,3,1,5,1,2,1,3,3,2,2,5,5,1,1,5,2,5,1,5,1,5,4,2,5,2,4,4,5,1,2,1,4,3,4,5,4,5,2,1,2,2,1,2,4,3,1
60,88322,2,1,2,4,1,1,1,5,1,5,1,1,2,5,1,2,1,1,5,5,4,2,1,1,4,5,1,1,1,4,4,1,1,2,2,4,2,4,2,4,2,2,5,1,5,4,5,1,1,3,4,2,5,1,5,4,2,2,1,2,2,2,2,3,1
80,90447,5,4,5,4,2,5,1,3,5,5,2,5,2,1,5,2,5,4,3,5,4,2,3,4,4,4,4,5,1,4,4,2,5,5,5,5,5,1,5,5,5,3,4,2,5,4,5,2,4,3,5,4,5,4,3,5,5,4,5,4,4,5,4,5,3
60,125353,3,2,1,4,4,4,2,4,4,5,2,4,3,4,2,4,5,4,4,2,4,2,2,2,5,2,4,4,1,5,4,2,1,3,1,4,5,5,5,5,4,1,4,4,4,4,1,2,1,4,4,4,4,4,5,1,4,1,1,4,4,5,1,4,1
50,80489,5,1,3,5,1,2,1,5,2,5,1,2,1,5,4,4,5,2,4,5,2,1,1,1,4,5,2,4,1,5,4,1,1,4,1,4,1,5,1,5,2,1,2,1,4,1,5,1,4,3,4,4,5,1,2,5,5,5,5,1,2,4,3,3,3
30,22074,4,4,1,4,5,2,4,4,1,4,1,1,1,5,2,4,2,1,4,4,1,2,1,1,4,4,2,2,1,4,2,2,2,2,2,2,2,4,1,4,1,4,4,2,4,4,4,2,1,2,2,2,4,1,2,5,5,1,2,1,1,4,2,5,2
40,11641,3,4,5,2,5,1,3,5,4,2,1,1,3,5,1,2,5,1,4,5,1,1,1,3,4,3,2,3,1,1,5,1,4,4,2,3,2,4,1,5,1,1,4,1,4,3,4,1,2,1,4,1,4,1,3,5,1,1,1,2,2,5,1,5,2
60,37187,5,1,1,5,5,5,2,3,2,5,5,4,5,4,2,2,2,2,2,2,4,1,1,2,4,5,4,1,1,5,5,2,1,4,1,4,1,5,5,4,1,2,4,2,4,4,4,4,1,1,2,2,4,4,3,4,4,4,2,4,3,4,4,4,4
30,46790,4,1,5,5,2,3,2,5,5,1,1,4,4,2,1,4,5,1,2,4,5,1,1,1,4,3,3,4,1,3,5,1,2,1,1,1,4,4,3,4,2,3,2,2,4,1,4,1,1,1,2,2,4,1,2,1,1,1,2,2,4,2,3,4,2
60,125835,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,3,2,3,1,2,1,1
40,120707,5,2,3,5,2,1,1,5,2,2,1,2,2,5,1,4,1,1,3,5,4,1,3,2,4,3,4,3,1,1,5,1,1,1,1,2,1,5,1,5,1,1,4,1,5,1,4,1,1,1,2,5,5,1,4,4,2,1,3,1,3,4,2,3,3
30,7457,4,2,3,5,1,2,1,5,4,2,1,1,3,5,1,4,5,3,4,5,1,3,1,1,1,5,1,5,1,4,5,2,1,3,1,4,2,5,1,5,1,1,4,4,5,4,5,2,4,4,3,2,5,1,3,5,2,1,5,1,1,4,1,2,2
30,34543,4,1,5,4,2,2,4,5,4,2,1,2,2,5,1,2,5,1,3,4,1,4,1,1,2,5,1,5,1,2,5,1,1,2,2,5,4,5,1,4,1,1,2,1,5,1,4,2,1,1,4,2,2,1,1,5,2,1,5,1,3,4,4,3,3
70,27972,5,5,4,5,3,5,3,3,5,5,4,5,5,5,5,4,5,5,5,5,1,2,2,2,3,5,4,4,1,4,4,1,5,4,5,4,5,4,5,5,4,5,5,4,4,4,5,3,5,1,5,5,5,4,3,5,5,5,3,5,5,5,5,5,5
60,41937,2,1,5,4,1,1,3,5,4,4,1,5,1,5,1,4,5,3,5,5,2,1,3,1,1,4,3,4,1,1,5,1,1,2,1,1,1,5,1,5,1,1,5,1,5,1,5,1,1,1,1,4,5,1,5,5,5,1,4,1,3,2,1,3,3
50,32079,2,2,4,4,4,3,1,3,2,2,2,2,1,4,4,3,4,2,2,2,3,1,1,1,2,3,3,5,1,4,4,3,3,4,1,4,1,5,2,5,2,3,3,2,4,2,4,1,1,1,2,4,4,1,1,2,2,4,4,1,3,2,2,4,2
50,79773,5,5,2,5,1,1,1,5,5,1,1,4,5,5,1,3,1,1,2,5,1,1,3,1,1,3,2,1,1,1,5,1,1,1,1,2,1,5,1,5,1,1,5,1,1,1,1,1,1,1,1,1,5,1,5,5,3,2,1,1,5,5,1,4,1
40,21878,2,3,2,5,3,3,2,3,2,5,2,1,4,4,1,3,4,2,3,4,1,1,1,1,3,5,2,3,2,2,2,2,3,2,3,4,4,4,3,4,1,1,2,2,3,4,4,2,1,1,3,3,4,2,4,5,4,3,2,2,2,4,2,2,2
50,22512,2,4,2,2,2,2,1,3,2,5,4,1,2,2,2,2,4,2,2,2,4,2,1,4,5,5,1,1,5,5,5,1,1,4,2,4,4,5,4,4,2,2,1,2,5,2,5,4,2,2,4,2,5,4,2,4,5,2,5,2,4,2,4,4,5
40,30317,4,2,5,5,1,1,1,5,1,5,2,1,1,4,1,3,5,2,4,4,5,1,3,1,5,5,5,4,1,5,4,2,1,3,2,3,2,5,1,2,1,4,2,1,5,3,5,1,1,1,3,1,5,1,2,1,5,2,3,2,4,5,4,5,1
60,33432,5,3,5,3,1,3,3,3,3,5,3,4,5,2,5,4,3,4,3,1,5,2,1,2,4,5,5,5,1,1,2,2,3,3,2,4,2,5,2,3,1,2,5,2,5,4,3,1,1,3,1,1,5,2,5,5,5,5,5,2,3,2,4,4,3
30,119896,5,4,5,2,1,5,4,3,2,3,2,1,2,2,1,1,2,1,3,2,4,1,1,1,4,3,1,4,1,2,3,1,1,1,2,1,1,5,1,3,1,1,4,3,5,3,3,1,1,1,1,1,1,1,1,1,1,3,3,1,3,4,5,2,2
50,102929,2,1,5,5,1,3,1,5,1,4,1,1,1,5,4,2,5,5,4,3,1,1,1,2,5,3,1,4,1,2,4,2,2,1,1,5,4,5,5,5,1,1,5,1,5,2,5,1,1,1,5,5,5,1,5,5,5,5,3,4,3,5,1,3,2
80,5895,2,1,5,1,1,1,5,4,2,1,1,4,1,5,5,3,4,1,4,5,5,1,5,5,5,1,5,1,4,2,2,2,1,1,5,2,2,5,5,1,5,5,1,3,1,4,1,4,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,1,2
50,6158,4,2,3,4,2,2,3,5,2,2,5,2,2,4,2,3,4,2,4,4,4,1,1,1,2,5,1,4,1,4,2,2,1,2,2,4,4,4,2,5,1,2,4,4,1,4,4,1,1,1,3,4,4,2,4,4,4,1,3,2,4,5,4,4,2
50,114007,4,1,4,5,1,1,5,4,4,4,1,1,1,5,1,3,5,1,5,5,1,1,1,1,1,3,2,4,3,3,3,3,1,3,1,3,1,3,1,4,1,3,4,1,3,1,3,1,1,1,4,4,4,1,3,3,2,1,4,1,1,4,2,3,1
60,56743,2,1,3,4,2,3,2,4,1,1,1,1,1,5,2,1,5,1,1,5,1,1,1,1,1,5,1,4,1,4,5,3,1,1,1,4,1,5,3,5,1,1,5,1,4,3,3,1,1,1,3,5,3,1,5,5,5,5,5,1,2,4,4,2,5
80,119011,5,3,5,5,4,5,1,3,2,5,5,2,2,5,4,3,5,5,5,5,4,5,1,5,5,4,2,5,1,2,5,1,1,5,2,5,4,5,4,5,5,5,4,4,5,4,5,4,5,1,5,4,5,4,5,5,5,5,5,4,5,5,5,5,5
30,103977,4,4,2,4,1,3,4,5,1,2,3,1,2,5,1,3,5,4,4,5,3,1,3,1,4,3,2,4,1,2,5,2,1,3,1,2,2,5,1,5,1,2,1,1,4,1,4,1,4,2,2,4,4,1,4,4,1,3,3,1,2,4,2,2,2
80,107486,1,1,5,1,2,5,1,4,5,5,5,5,5,5,5,3,4,5,2,4,5,5,5,5,5,5,4,2,4,5,5,4,4,5,5,5,5,1,5,5,5,5,4,5,5,3,4,5,5,2,5,2,3,5,5,5,5,5,4,4,5,5,5,5,5
50,42700,1,2,3,4,2,3,1,3,1,4,2,1,1,4,1,4,5,1,3,2,1,1,1,1,2,5,1,5,1,4,5,1,1,2,2,4,1,5,1,5,1,1,5,1,5,1,4,1,2,1,3,2,5,1,4,5,2,1,4,1,1,4,4,1,1
40,4264,5,1,5,5,2,1,1,5,2,3,1,4,2,5,1,5,5,1,3,5,1,1,1,1,4,5,1,5,1,1,5,1,3,2,2,2,1,5,1,4,1,1,3,2,1,1,5,1,1,1,5,5,5,1,4,5,2,3,3,2,3,5,1,3,3
30,12395,1,4,4,1,4,1,1,3,4,5,1,4,4,5,4,4,5,1,5,4,1,2,1,1,4,5,3,4,1,4,4,1,4,2,2,4,4,4,4,4,2,2,5,4,5,1,4,2,1,1,4,2,2,1,4,5,1,1,4,1,2,5,5,4,4
50,50626,1,1,5,5,2,1,5,5,4,1,1,4,1,5,1,5,5,1,5,5,4,1,1,1,1,5,1,5,1,1,5,1,1,1,1,1,1,5,1,5,1,1,5,1,5,1,4,1,2,1,1,5,5,1,4,1,1,2,5,1,3,4,1,5,2
60,76441,4,4,2,2,4,2,2,5,2,5,2,2,2,4,2,4,4,2,4,4,4,4,2,4,4,5,4,5,1,4,4,1,4,2,5,4,4,4,4,4,2,2,4,4,5,4,4,1,1,2,4,2,5,2,4,5,4,4,4,4,2,4,4,4,2
50,62890,4,3,4,3,5,4,3,2,3,1,3,4,3,4,4,1,5,4,3,4,5,1,3,3,4,2,3,4,2,4,5,3,3,4,3,4,4,3,4,5,4,4,4,2,4,4,4,3,4,3,4,3,5,1,4,4,3,3,4,1,4,4,4,4,3
50,25285,5,2,3,2,2,1,1,4,1,2,2,2,3,4,1,4,4,1,1,4,1,1,3,1,1,5,3,2,3,2,2,1,1,2,1,2,1,5,5,4,1,1,3,1,5,2,3,1,1,1,1,1,5,1,1,5,1,1,1,1,3,2,1,4,1
40,108238,5,2,3,5,5,1,2,4,1,1,1,1,3,5,1,4,5,1,5,4,2,1,1,1,1,5,1,5,1,4,4,1,1,2,1,2,1,5,3,5,1,1,5,1,1,1,3,1,1,1,3,2,4,1,4,1,1,1,4,3,4,2,3,2,2
70,4752,4,2,5,4,4,5,3,5,5,5,4,4,1,2,5,4,3,2,4,3,5,5,1,5,2,5,3,2,1,5,4,2,3,3,5,4,4,5,4,2,4,5,4,4,3,5,5,4,5,5,5,4,4,5,4,5,5,3,1,5,4,4,4,5,4
60,110754,5,3,2,5,2,3,1,4,2,2,1,2,5,5,4,3,5,3,5,5,4,1,1,2,2,5,1,5,1,1,5,1,1,1,1,2,1,5,1,5,1,1,5,1,4,1,5,1,1,1,1,5,5,1,4,5,2,1,1,1,3,4,4,2,1
30,10782,4,3,4,5,4,3,2,3,2,2,4,4,3,5,3,4,4,4,3,4,2,1,1,1,2,3,3,4,2,4,4,2,2,4,1,4,2,4,1,5,2,1,4,2,5,1,5,3,1,1,4,4,4,1,4,3,1,3,4,2,2,4,4,4,4
40,55866,4,2,2,5,4,4,4,5,1,1,1,2,4,5,1,5,5,2,5,5,1,1,1,4,4,2,1,5,1,2,2,2,1,2,1,2,1,5,1,5,1,1,5,1,2,1,5,1,1,1,1,5,5,1,5,3,1,2,5,1,1,2,1,2,1
30,125099,4,3,2,5,1,2,2,4,1,3,2,1,1,5,2,5,5,2,4,5,2,2,3,1,4,3,2,4,1,2,4,2,3,4,1,3,1,5,1,5,1,3,4,2,5,3,3,1,1,1,2,4,4,1,3,3,2,1,4,1,2,4,2,3,2
60,26494,5,4,4,3,2,5,1,4,4,4,1,1,4,5,4,1,5,2,1,3,1,1,1,2,2,3,1,1,1,4,5,4,3,2,2,5,2,4,5,5,2,2,5,1,5,2,2,1,1,1,5,2,4,4,5,5,3,4,1,1,4,5,2,2,2
50,42258,4,3,4,4,4,1,3,3,3,4,1,1,3,5,3,3,5,1,3,5,3,2,1,1,3,5,3,3,2,3,2,2,2,3,2,3,2,5,1,3,1,3,3,1,5,2,5,1,2,3,3,3,5,1,3,5,3,1,3,2,3,2,4,3,3
30,21623,2,2,4,5,2,2,4,2,2,5,2,4,1,5,1,2,4,2,4,4,4,1,1,1,2,4,2,4,2,2,5,1,1,1,1,2,2,5,1,5,1,1,4,2,5,1,5,2,1,1,2,4,4,1,2,4,2,1,3,4,3,2,4,4,1
60,87852,5,5,5,5,5,4,1,5,4,5,5,4,2,5,5,4,5,2,2,5,3,1,1,1,5,3,5,5,1,2,2,3,5,1,4,5,4,3,5,5,1,5,2,4,5,4,5,4,1,3,5,5,5,1,4,5,2,5,5,1,3,5,4,5,4
60,45766,4,4,5,4,4,5,3,5,4,5,5,4,3,4,5,3,4,3,3,4,4,3,2,3,4,4,4,3,3,5,5,3,4,3,4,4,3,4,5,3,4,3,4,5,4,4,4,4,2,5,3,5,5,4,5,5,4,3,3,5,5,5,5,5,4
30,129101,5,4,5,4,3,2,3,3,1,4,3,2,3,5,5,3,4,4,3,3,3,3,3,5,4,4,3,5,1,5,5,2,3,1,3,3,5,4,3,4,2,1,3,2,5,2,3,3,1,1,5,4,4,4,5,5,4,5,3,2,5,5,5,5,1
30,120020,5,4,2,4,4,2,1,5,1,3,1,1,2,5,2,5,5,1,5,5,1,1,3,1,1,3,1,5,1,4,5,1,1,1,1,2,1,5,1,5,1,1,5,2,5,1,4,1,4,3,2,4,5,1,5,4,4,1,1,1,4,5,1,2,3
60,7065,4,1,2,4,3,4,2,5,1,5,1,4,4,5,4,4,5,2,3,5,2,1,1,2,2,4,2,4,5,4,4,1,5,4,5,4,2,4,1,5,5,2,5,2,2,2,5,5,5,1,5,1,4,4,4,4,2,1,5,2,1,2,5,1,4
30,18420,5,1,5,4,1,1,1,5,4,1,1,5,4,5,5,4,5,4,3,5,4,1,1,1,4,5,5,5,1,4,4,2,3,1,1,3,1,5,4,4,1,2,4,1,2,1,5,1,1,3,5,5,2,1,3,5,2,1,5,2,3,2,3,4,2
60,116312,2,1,1,2,1,1,3,4,1,5,1,1,2,5,1,3,5,4,4,5,1,1,1,1,4,5,1,2,1,5,4,1,1,2,2,3,1,5,1,2,1,1,1,1,5,2,5,1,5,1,5,2,5,1,3,5,1,5,1,4,3,4,2,5,1
30,93240,5,4,5,2,4,2,1,4,2,2,4,4,2,2,1,4,2,4,1,2,4,1,1,1,1,5,4,4,1,5,4,1,1,2,2,2,4,5,4,4,2,1,2,5,4,1,4,1,1,1,2,2,2,2,2,1,1,1,2,2,2,5,4,2,4
80,35163,2,2,4,4,5,5,3,1,4,5,2,5,4,3,5,3,2,2,4,2,4,4,4,5,3,2,4,5,2,5,4,2,2,4,4,5,4,4,5,3,5,2,3,4,4,5,4,4,5,3,5,5,3,5,4,5,5,4,5,4,4,5,5,5,5
60,68363,2,2,5,4,4,4,2,4,4,5,2,4,2,5,2,2,4,2,4,5,4,2,1,2,4,5,2,4,1,2,5,2,2,2,2,4,4,5,1,4,2,2,4,4,5,4,4,2,4,4,4,4,4,2,4,4,4,4,4,1,4,4,2,3,4
40,54547,2,1,4,2,4,3,5,5,1,4,1,2,2,5,4,2,4,4,4,4,4,2,1,2,4,4,2,4,2,2,4,2,2,4,2,4,1,5,3,4,2,2,4,2,5,3,3,2,2,1,4,5,4,2,4,5,2,4,4,1,2,4,3,4,2
60,59938,3,4,5,4,5,3,3,4,2,4,4,2,5,4,5,3,3,5,3,3,3,4,1,1,3,5,2,5,1,1,2,2,1,2,5,5,5,5,2,3,2,1,3,1,3,2,5,3,1,1,3,3,3,4,3,3,2,3,4,4,5,4,5,3,3
30,85154,4,1,2,4,1,1,4,5,1,5,1,1,4,5,2,4,5,2,5,5,1,1,1,1,1,5,1,4,2,4,4,3,1,2,1,4,1,5,1,5,1,1,2,2,5,2,4,1,1,2,2,3,3,1,3,4,4,1,4,2,3,2,3,4,2
70,30762,5,3,4,1,3,3,1,4,4,5,3,4,5,5,3,5,5,1,2,5,4,1,4,2,4,3,4,5,2,4,5,1,1,5,1,4,1,5,3,5,1,1,5,1,5,5,5,1,1,1,5,3,5,1,4,5,5,1,5,1,4,2,1,5,4
40,120602,3,3,4,5,1,4,1,3,2,1,3,3,1,3,1,4,5,4,3,3,2,1,3,3,1,3,3,5,3,5,5,3,3,2,3,4,2,5,4,5,1,2,5,1,5,1,3,1,1,1,5,4,5,3,5,3,3,1,3,2,1,2,5,5,4
50,75658,4,4,4,2,4,3,2,3,2,4,4,2,4,2,2,2,4,2,2,2,3,2,3,2,2,4,3,2,2,2,4,2,2,4,2,2,2,4,2,2,1,2,4,2,5,2,4,2,2,1,4,2,4,2,4,4,5,4,3,2,2,2,3,4,2
30,16452,4,1,3,4,1,3,4,4,3,2,1,1,4,1,1,3,5,3,3,4,2,1,1,1,1,3,3,3,1,4,5,2,1,2,2,2,1,5,1,5,1,3,2,2,2,3,4,3,1,1,3,3,5,1,1,5,4,1,3,1,3,5,2,4,3
40,31760,1,4,2,5,4,4,1,5,4,5,2,1,2,5,1,4,4,4,4,5,2,2,3,1,2,4,1,2,4,4,2,2,1,2,4,5,2,4,2,4,2,4,4,2,4,4,1,1,2,2,4,2,5,1,4,5,1,1,4,1,4,5,2,4,4
40,8372,5,2,5,4,5,2,2,3,4,5,2,4,5,4,4,5,5,4,3,4,4,1,3,2,1,2,1,2,1,5,4,3,4,3,4,4,5,2,4,3,1,5,4,2,5,2,4,5,1,1,4,3,4,1,2,4,5,2,2,2,4,5,5,4,4
30,27857,5,3,3,3,3,5,4,3,1,1,1,1,1,4,4,4,4,5,2,3,4,2,2,3,5,4,5,5,1,5,5,2,1,3,1,5,2,5,3,5,1,3,2,2,5,3,2,1,3,1,5,4,5,4,5,2,2,3,2,5,5,5,5,4,4
30,75846,5,1,3,5,1,3,3,5,3,1,1,3,3,5,3,4,1,3,1,3,2,1,1,1,3,3,3,3,3,3,1,3,1,1,1,1,1,5,1,5,1,5,5,1,1,1,4,1,1,1,3,4,4,1,5,3,3,3,3,2,3,3,3,3,3
50,25313,4,1,3,2,2,4,1,3,3,2,1,1,2,5,4,2,5,1,2,4,3,1,1,1,1,5,1,4,1,4,3,1,1,1,1,1,1,5,1,2,1,1,4,1,1,1,3,1,1,2,4,1,4,1,3,1,1,1,1,1,1,4,3,4,1
60,115974,5,4,5,4,5,4,2,4,4,5,2,3,4,5,3,4,5,4,4,5,3,2,1,1,4,5,1,5,1,4,5,4,3,2,2,5,2,2,1,5,4,3,4,2,3,1,4,2,4,1,4,4,5,2,4,4,2,4,4,1,4,4,5,2,4
70,94825,1,1,2,2,1,1,1,4,2,1,1,1,1,5,1,2,5,1,2,5,1,2,1,1,4,5,1,5,1,4,5,2,1,2,1,4,4,4,1,4,1,2,2,2,5,2,4,1,1,3,5,4,4,2,5,4,1,5,4,2,1,5,1,2,4
70,129793,1,2,1,5,1,1,1,4,2,5,5,4,1,5,4,4,5,5,4,5,5,1,3,2,5,1,5,5,1,2,5,2,1,5,5,5,5,5,5,5,5,5,2,4,5,4,5,5,1,5,5,5,5,5,5,5,5,3,5,1,5,5,5,5,1
30,58606,4,1,4,5,1,2,4,5,1,5,1,1,1,5,2,4,5,2,4,5,2,1,1,1,1,5,1,5,1,1,5,1,1,2,1,1,1,5,1,5,1,1,4,1,5,1,5,1,1,3,1,5,2,1,3,4,2,1,5,1,1,4,4,2,1
60,45199,5,1,4,5,1,3,5,5,1,5,1,1,4,5,2,3,5,3,5,5,1,1,1,1,4,5,1,5,1,4,5,1,1,4,1,2,1,5,1,4,2,5,5,4,5,1,5,1,1,1,3,5,5,1,5,5,5,1,5,1,5,5,1,5,4
70,83304,4,4,5,4,4,4,2,4,4,5,4,4,2,5,4,4,5,2,4,4,5,2,2,4,2,5,4,4,1,5,4,5,3,4,2,2,1,5,4,4,5,5,2,5,5,4,4,1,4,4,4,2,2,4,5,5,4,4,1,2,2,4,5,5,5
70,92563,4,1,5,2,1,1,1,5,4,5,5,4,5,5,4,4,5,1,4,5,1,1,1,4,5,5,1,1,1,5,5,1,1,5,4,4,5,5,1,5,1,1,5,4,5,1,5,1,1,1,4,1,5,1,4,5,1,1,5,4,1,4,1,4,1
40,26722,5,3,5,4,1,1,2,5,4,2,1,2,3,5,1,4,5,1,5,5,1,1,3,1,2,3,1,5,1,1,5,1,1,1,1,1,1,5,1,5,1,1,5,1,5,1,4,1,1,3,2,5,5,1,5,1,4,1,3,5,1,2,2,1,1
50,56838,4,3,5,4,2,2,3,5,4,5,2,1,1,5,2,1,5,2,4,4,4,2,1,1,2,4,2,3,2,4,4,1,3,4,5,5,2,5,4,4,3,1,4,1,5,4,4,1,2,2,3,4,2,1,3,5,5,5,3,1,4,3,4,5,2
40,66218,2,3,3,4,3,3,1,3,4,5,4,3,4,4,5,3,3,3,2,4,2,3,2,2,3,4,3,4,4,4,3,3,1,4,4,4,4,3,3,5,4,4,3,4,3,3,4,2,5,2,5,3,4,2,3,4,5,1,3,4,3,3,3,5,4
20,86423,4,2,4,1,1,2,1,3,2,4,1,3,4,5,2,2,4,2,3,3,2,3,3,1,4,4,3,4,1,1,4,3,1,4,2,3,3,4,1,4,1,4,2,1,4,1,4,2,2,1,5,3,4,2,2,4,2,1,3,2,2,4,3,5,3
60,76933,3,3,5,3,3,3,3,5,3,5,3,5,4,5,4,3,3,4,5,5,4,3,1,2,4,5,4,3,3,3,4,3,3,3,2,4,4,4,3,4,3,4,4,3,4,3,5,3,4,3,3,2,3,3,5,4,4,4,4,3,3,3,4,4,2
50,32701,5,2,4,1,2,1,1,5,4,4,2,4,2,5,4,2,5,4,2,2,2,2,1,1,4,5,4,5,2,4,4,2,5,2,1,2,3,5,2,5,2,2,4,1,2,2,5,1,2,2,4,4,4,1,4,5,5,2,4,1,2,2,2,5,3
50,90137,2,3,2,4,2,2,2,5,4,4,2,2,1,5,1,4,2,2,3,5,2,1,1,1,1,3,2,4,1,4,4,1,1,4,3,2,2,4,1,4,1,1,4,1,4,2,5,1,2,2,4,4,2,1,3,4,1,2,3,1,3,3,2,3,1
